,text
1327,Nike WMNS Air Jordan 1 Mid - Black https://kith.com/products/nike-wmns-air-jordan-1-mid-black
1328,BUY ONLINE NIKE AIR JORDAN 1 MID SE https://www.billys-tokyo.net/shop/g/g5904760003049/
1329,NIKE AIR JORDAN 1 MID SE South Beach Turbo Green/ Black/Pink 852542 306 Size11.5 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=401697776842&amp;vectorid=229466&amp;lgeo=1
1330,Check out what I just added to my closet on Poshmark: Black Nike Jordan Air 1 Mid Men’s. https://poshmark.com/listing/5c0acb0bf63eeaebcca2ca2b?utm_campaign=referral_code%3DTHEJEANSHACK&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5b55331c2aa96a7337b71bbd%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
1331,NIKE AIR JORDAN 1 MID Men's Size 12 - https://ebay.us/6D3sPW
1332,UPCOMING RELEASES OF THE NIKE AIR JORDAN 1 MID SNEAKER: http://youtu.be/jlb2pTraPOY?a via @YouTube
1333,This Air Jordan 1 Mid Is for the Hardcore Lakers Fan ———————— Jordan Brand has just released a pair of Air Jordan 1 Mids dedicated to hardcore Lakers fans. ————————— News source: Hypebeast . #hypebeast #lakers #stephencurry #jordan #xxl #nike #nba #hyped #lakers #photoshop
1334,"LAST PAIR Nike Air Jordan 1 Mid Gym Red ""Chicago"" Size: US 9½ 4.650 (exclude shipping) https://www.instagram.com/p/BtQBD99gpQPObv6K8mAzUQVPWuo3Jbm4tDLzGU0/?utm_source=ig_twitter_share&amp;igshid=1j60ba0oyn8yy"
1335,Air Jordan 1 Mid “Lakers” Style Code: 852542-700 Release very soon at select Jordan Brand retailers and Nike Price: $120 &gt;&gt;http://bit.ly/2eoeNlg
1336,Air Jordan 1 Mid “Lakers” Style Code: 852542-700 Release very soon at select Jordan Brand retailers and Nike Price: $120 http://bit.ly/orderbybot
1337,https://JasaPembayaran.com Nike Air Jordan 1 Mid 554724-062 Cone Orange/Black: https://www.ebay.com/itm/202522047430
1338,Check out Nike Air Jordan 1 Mid Shoes Mens Black Athletic Basketball 554724-021 Size 18 https://www.ebay.com/ulk/itm/323667763244 @eBay
1339,"Nike Air Jordan Retro 1 Mid ""Lakers"" Coming Soon. Release Date: TBA Release MSRP: $120 USD #KICKSTAGRAM #thesolefirm #kickfeed #kicksonfire #solelysneakers #solecollector… https://www.instagram.com/p/BtO6bd0AHu1/?utm_source=ig_twitter_share&amp;igshid=1ang06u70zq9n"
1340,NEW ON EBAY US! Nike Air Jordan 1 Mid SE White Black Gold Patent Leather 852542-007 Size 10.5 https://ebay.to/2UpzZL1
1341,NEW ON EBAY US! Nike Air Jordan 1 Mid SE White Black Gold Patent Leather 852542-007 Size 12.5 https://ebay.to/2HM9nCO
1342,Nike Air Jordan 1 Mid GS “Top 3” #nike #nikejordan #jordan #nikeairjordan #jordanmid #jordan1 #jordan1mid #jordanmids #top3 #jordantop3 #top3jordan #jordannike #gradeschool #jordans… https://www.instagram.com/p/BtOuv92gpbO/?utm_source=ig_twitter_share&amp;igshid=fu6o5m9vnegw
1343,NIKE AIR JORDAN 1 MID WB HARE https://page.auctions.yahoo.co.jp/jp/auction/j545525738
1344,"Nike lines up the Air Jordan 1 Mid ""Equality"" and ""Deep Royal Blue"" this week. Details here. https://straatosphere.com/air-jordan-1-mid-se-equality-deep-royal-blue-release/"
1345,【NEW ARRIVAL】NIKE WMNS AIR JORDAN 1 MID(BLACK/VOLT-HOT PUNCH-WHITE) #nike #airjordan1 #jumpman #aj1 #ナイキ #エアジョーダン1 #スニーカー https://buff.ly/2Rosn9C
1346,Check out Men's Nike Air Jordan 1 Mid Patent Black White Gold 852542-007 Brand New #Nike https://ebay.us/EwfMzQ
1347,"Check out Men's Nike Air Jordan 1 Mid ""Alternate Think 16"" 554724-121 Silver Brand New #Nike https://ebay.us/t8TYTQ"
1348,Check out what I just added to my closet on Poshmark: Black Nike Jordan Air 1 Mid Men’s. https://poshmark.com/listing/5c0acb0bf63eeaebcca2ca2b?utm_campaign=referral_code%3DTHEJEANSHACK&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5b55331c2aa96a7337b71bbd%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
1349,Bigger sizes of the Nike Air Jordan 1 Mid SE in Big Kid Sizes =&gt; https://bit.ly/2Sbqdig
1350,"The Nike Air Jordan 1 Mid ""Black History Month"" is set to launch on the 2nd February for 120$at selected Jordan brand retailers. This colourways is very clean and easy to rock. Since it features a 'checkerboard' swoosh and 'Equality"" ... https://www.instagram.com/p/BtJGniohX4f/"
1351,"Nike Air Jordan 1 Mid “Reverse Think 16” 8.5,9.5 / $168 #nike #nikejordan #jordan #nikeairjordan #jordanmid #jordan1 #jordan1mid #jordanmids #think16 #alternatethink16 #reversethink16… https://www.instagram.com/p/BtMIPNTAsyH/?utm_source=ig_twitter_share&amp;igshid=1od78qfwmmzrv"
1352,"Nike Air Jordan 1 Mid “Reverse Think 16” 8.5,9.5 / $168 #nike #nikejordan #jordan #nikeairjordan #jordanmid #jordan1 #jordan1mid #jordanmids #think16 #alternatethink16 #reversethink16… https://www.instagram.com/p/BtMIIx_ALE3/?utm_source=ig_twitter_share&amp;igshid=95iqpvy6nxdm"
1353,"Riky Rick is importing all his Sneakers. I haven't seen a local retailer with Nike Air Jordan 1 Mid ""Hulk""."
1354,NIKE AIR JORDAN 1 MID WB HARE https://page.auctions.yahoo.co.jp/jp/auction/j545525738
1355,NIKE: Air Jordan 1 Mid Men's Shoe 
1356,Check out Nike AIR JORDAN 1 RETRO Mid se Black Metallic gold White Size Sz 10 852542 007 https://www.ebay.com/ulk/itm/323669038153 ⁦@eBay⁩
1357,@Studio_88 where can I find NIKE AIR JORDAN 1 MID BLACK WHITE NKE961BWB
1358,NIKE AIR JORDAN 1 MID WB HARE 
1359,Nike Air Jordan 1 Mid Hyper Royal Size: 40 - 46 ETA: 2 - 4 Weeks Full Payment 4.950 (exclude shipping) https://www.instagram.com/p/BtIA5kwAwf9gUsd30-rb7hkNPWE-_XOKMKoo2U0/?utm_source=ig_twitter_share&amp;igshid=bqj1cqmmadfi
1360,Nike Air Jordan 1 Mid Olive Canvas Black Size: 39 - 46 ETA: 2 - 4 Weeks Full Payment 4.950 (exclude shipping) https://www.instagram.com/p/BtH_QkVAq-TIwPnMipMWWMx4wULezB4nNwbrjk0/?utm_source=ig_twitter_share&amp;igshid=14iobqy8x5shh
1361,Nike Air Jordan 1 Mid “Reverse Banned” Size: 41 - 46 (incl.half size) ETA: 2 - 4 Weeks Full Payment 4.950 (exclude shipping) https://www.instagram.com/p/BtH8uLvAoGNeSGrg1YBXgGj7DP5vuh799WsVkk0/?utm_source=ig_twitter_share&amp;igshid=130gqjwtrxesz
1362,Nike Air Jordan 1 Mid Bred Size: US 7½ - US 10½ (incl.half size) 3.550 (exclude shipping) https://www.instagram.com/p/BtH7If-ADXGLYYQO2okg0kAW7s7B7jHVwD524A0/?utm_source=ig_twitter_share&amp;igshid=cqx57izd88t3
1363,NIKE AIR JORDAN 1 MID JETER DEREK [AH6342 104] RE2PECT NEW YORK NY YANKEES SZ 13 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=264165617792&amp;vectorid=229466&amp;lgeo=1
1364,"[in stock] Nike air Jordan retro 1 mid multi color men sz 8.5,9.5,10,10.5,11 in store or dm us for inquires https://www.instagram.com/p/BtHW0xhAFrc/?utm_source=ig_twitter_share&amp;igshid=mr0kgpr0ak9p"
1365,Nike Air Jordan 1 Mid SE White Black Gold Patent Leather 852542-007 GS 7Y http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=192805054263&amp;vectorid=229466&amp;lgeo=1
1366,Check out what I just added to my closet on Poshmark: Black Nike Jordan Air 1 Mid Men’s. https://poshmark.com/listing/5c0acb0bf63eeaebcca2ca2b?utm_campaign=referral_code%3DTHEJEANSHACK&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5b55331c2aa96a7337b71bbd%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
1367,Kids Air Jordan 1 Mid GS Size 4.5y $60 Brand New Comes With Box SHOP BY APPOINTMENT ONLY!! Shop Smart @The Feet Geeks !!! Call 216-272-2690 to schedule an appointment today!!! #nike… https://www.instagram.com/p/BtHCdF1AyXl/?utm_source=ig_twitter_share&amp;igshid=q0e1rsnxblf3
1368,"Nike Air Jordan 1 Mid ""Pine Green"" Brand New Size 8.5 Available now at: http://www.ArchangelHype.com @Austin, Texas https://www.instagram.com/p/BtG4mNagFRz/?utm_source=ig_twitter_share&amp;igshid=1hwhr8r0ml7g8"
1369,ฉันชอบวิดีโอ @YouTube http://youtu.be/sCXlbmJc6sc?a IS THIS THE YEAR OF THE NIKE AIR JORDAN 1 MID SNEAKER?
1370,Check out what I just added to my closet on Poshmark: Black Nike Jordan Air 1 Mid Men’s. https://poshmark.com/listing/5c0acb0bf63eeaebcca2ca2b?utm_campaign=referral_code%3DTHEJEANSHACK&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5b55331c2aa96a7337b71bbd%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
1371,Nike Air Jordan 1 Mid SE color = black/metallic gold-white noir/blanc/or metallique #nike #nikejordan #jordan1 #jordan1mid #affectproductions #nikeshoes #shoes
1372,Mens Nike air jordan 1 mid 11.5 bumblebee http://dlvr.it/QxVTpG #bumblebeemovie #bumblebee #transformers
1373,Check out Nike Air Jordan 1 Mid SE White Black Gold Patent Leather 852542-007 Size 12.5 https://www.ebay.com/ulk/itm/303039386077 @eBay
1374,Check out Nike Air Jordan 1 Mid SE White Black Gold Patent Leather 852542-007 Size 10.5 https://www.ebay.com/ulk/itm/303039384501 @eBay
1375,Check out NIKE AIR JORDAN 1 MID MENS SHOES SIZE 7 BLACK/DARK CONCORD WHITE 554724-051 NEW https://ebay.us/uDujRm via @eBay
1376,Check out NIKE AIR JORDAN 1 MID GT SIZE 10C METALLIC GOLD COIN BLACK 644507-905 RETRO NEW https://www.ebay.com/ulk/itm/153328629548 @eBay
1377,. . NIKE AIR JORDAN 1 MID SE . ‘PINE GREEN ’ . #airjordan1 #aj1 #aj1mid #pinegreen #nike #jordan #pyramidfootgear #sneakershop #名古屋 #栄 #住吉ビル2階 場所: Pyramid Foot Gear https://www.instagram.com/p/BtDhzlcnFn5/?utm_source=ig_twitter_share&amp;igshid=1ozo3jwo259s0
1378,Check out NIKE AIR JORDAN 1 MID MENS SHOES SIZE 7 BLACK/DARK CONCORD WHITE 554724-051 NEW https://ebay.us/uDujRm via @eBay
1379,IS THIS THE YEAR OF THE NIKE AIR JORDAN 1 MID SNEAKER?: http://youtu.be/sCXlbmJc6sc?a via @YouTube
1380,"Size 10.5-13 - $110 NIKE AIR JORDAN 1 MID SE ""DEEP ROYAL BLUE"" (852542-400) Brand New OG Everything http://www.Kixsquare.com https://www.instagram.com/p/BtCI_uGgoeA/?utm_source=ig_twitter_share&amp;igshid=1dho4yxikfn18"
1381,#Nike Air Jordan 1 AJ1 Mid GS #instafashion#nike#nikeshoes#Aj#menswear#yeezyseason #kanyewest#outfitoftheday #yeezy #yeezyboost 350 #supreme #ultraboost#dope#mensfashion #streetwear… https://www.instagram.com/p/BtA3x3WHX_e/?utm_source=ig_twitter_share&amp;igshid=r45dms8ze9fo
1382,"Nike Air Jordan 1 Mid White going at K26,000. Size 6UK 7US "
1383,Check out Nike Air Jordan 1 Mid SE White Black Gold Patent Leather 852542-007 Size 12.5 https://www.ebay.com/ulk/itm/303039386077 @eBay
1384,Check out Nike Air Jordan 1 Mid SE White Black Gold Patent Leather 852542-007 Size 10.5 https://www.ebay.com/ulk/itm/303039384501 @eBay
1385,Men's Shoe | Air Jordan 1 Mid | #Nike #AirJordan @Nike https://bit.ly/2Hr8gb9
1386,Check out NIKE AIR JORDAN 1 MID MENS SHOES SIZE 7 BLACK/DARK CONCORD WHITE 554724-051 NEW https://ebay.us/uDujRm via @eBay
1387,NIKE AIR JORDAN 1 MID PINK FOAM/BLACK/WHITE RETRO HIGH HI WOMEN GIRLS YOUTH SIZE https://goo.gl/EBytUy
1388,NIKE: Air Jordan 1 Mid SE Men's Shoe 
1389,NIKE: Air Jordan 1 Mid SE Men's Shoe http://bit.ly/2U9ryDu
1390,Nike Air Jordan 1 Mid SE Team Orange Size: US 11 US 12 US 13 2.350 (exclude shipping) https://www.instagram.com/p/Bs-oGIFAexJGAqP1LyfUQEhB6xEZXxWBnfzVi40/?utm_source=ig_twitter_share&amp;igshid=1trptw9bq46l5
1391,"Online... Nike Air Jordan 1 Mid ""Multicolor"" Link: http://schuh-spanner.com/8e3k"
1392,NIKE: Air Jordan 1 Mid Men's Shoe 
1393,NIKE: Air Jordan 1 Mid Men's Shoe http://bit.ly/2FKd6i2
1394,Check out NIKE AIR JORDAN 1 MID MENS SHOES SIZE 7 BLACK/DARK CONCORD WHITE 554724-051 NEW https://www.ebay.com/ulk/itm/163482815297 @eBay
1395,Check out what I just added to my closet on Poshmark: Men’s Nike Air Jordan 1 Mid 14 Black Gold White. https://poshmark.com/listing/5c47a7c261974570ca1bd955?utm_campaign=referral_code%3DJROCK4022&amp;utm_content=feature%3Dsh_li_cl_ios%26rfuid%3D59b551c269e50d947044df0d%26ext_trk%3Dbranch&amp;utm_source=tw_sh via @poshmarkapp #shopmycloset
1396,"SneakerShouts: LIVE via Nike US Air Jordan 1 Mid Patent Leather ""Black Gold"" with FREE shipping BUY HERE: http://bit.ly/2Uda49x"
1397,AD : US RELEASE Air Jordan 1 Mid 'Black/Gold' now live on Nike US =&gt;http://bit.ly/2FIncQv
1398,LIVE via Nike US Air Jordan 1 Mid ‘White/Gold’ =&gt; https://bit.ly/2RWQgd1
1399,"LIVE via Nike US Air Jordan 1 Mid Patent Leather ""Black Gold"" with FREE shipping BUY HERE: http://bit.ly/2Uda49x"
1400,Ad: LIVE via Nike US Air Jordan 1 Mid Patent Leather 'Black/Gold' =&gt; http://bit.ly/2FI7Rj2 =&gt; http://bit.ly/2FI7Rj2
1401,Nike Air Jordan 1 Mid Top 3 554724-124 Men Size 9.0 White/Black/Royal/Red http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=264157292169&amp;vectorid=229466&amp;lgeo=1
1402,Pre order basis ETA 7-10 days Baby/Toddler Nike Air Jordan 1 Mid Lock with deposit only* RM1xx FREE POSTAGE FREE COD (within tebrau) Base Johor Bahru
1403,【NEW ARRIVAL】NIKE WMNS AIR JORDAN 1 MID(WHITE/WHITE-WHITE) #nike #jordan #airjordan1 #aj1 #jumpman #ナイキ #ジョーダン #エアジョーダン1 #スニーカー https://buff.ly/2sCBzNQ
1404,The Air Jordan 1 Mid Adds Paint Stroke Details #sneakersarelife #sneakerheads #shoes #sneakers #sneakerhead #sneakersforlife #sneakersforsale #sneakersale #shoes #shoecollector #shoecollection #shoe #shoeaddiction #shoeaddict #shoegame #nike #jordan 
1405,【NEW ARRIVAL】 NIKE AIR JORDAN 1 MID SE team organge/black-crimson tint https://item.rakuten.co.jp/ltd-online/852542-800/ AIR JORDAN 1 MID SE pine… https://www.instagram.com/p/Bs6d590lDfi/?utm_source=ig_twitter_share&amp;igshid=1schk7b3hw5cm
1406,FINAL SIZES ALERT! Air Jordan 1 Mid 'THROWBACK' available for $110 shipped direct from Nike here -&gt; http://bit.ly/2RYuzcn
1407,Nike Air Jordan 1 Mid AJ1 Original Authentic Black Yellow Joe Men's Basketball Shoes https://economic-shopping.com/products/nike-air-jordan-1-mid-aj1-original-authentic-black-yellow-joe-mens-basketball-shoes #tracksuit #joggingsuit #running #gymtracksuit #tracksuits #activewear #nexoneindustries #athleticwear #football #soccer #kickboxing #muaythai #mma #food #dryfruits
1408,21/01/2019 @dylan_wang_1220 wearing @nike Air Jordan 1 Mid Retro (Black/Infrared23/White) $110/P6T #DylanWang #CaesarWu #ConnorLeong #ShenYue #MeteorGarden #DarrenChen #MeteorGarden2018 #ShanCai #HuaZeLei #DaoMingSi #MeiZuo #F4 #wanghedi #wanghejun 📷 valalai
1409,SIZE 8 | NIKE AIR JORDAN 1 MID | Multi-Color http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338245860&amp;item=254083705673&amp;vectorid=229466&amp;lgeo=1
1410,We've added new Nike Air Jordan 1 Mid AJ1 Original Authentic Black Yellow Joe Men's Basketball Shoes Sneakers Outdoor Non-slip Deisnger Sports at our store. Check it out here: http://economic-shopping.com/products/nike-air-jordan-1-mid-aj1-original-authentic-black-yellow-joe-mens-basketball-shoes-sneakers-outdoor-non-slip-deisnger-sports.
1411,$65 Or Best Offer! #NIKE #AIRJORDAN 1 #MID #GT #SIZE10C #METALLIC #GOLD #COIN #BLACK 644507-905 #RETRO #NEW #TODDLER #KIDS https://www.ebay.com/ulk/itm/153328629548 @eBay
1412,"US$79, Nike Air Jordan 1 MID AQ9131-600 “Hot Punch”, size eu 36~40, #airjordan #airjordan1 #sneakfreak #shellynishoes #shellyniboutique"
1413,In case you missed The GS Air Jordan 1 Mid 'Black/White/Infrared 23' restocked on Nike EU FR:http://tinyurl.com/ydcksxpv UK:http://tinyurl.com/y7dptf44 DE:http://tinyurl.com/yb569lgt NL:http://tinyurl.com/y7prk5ev IT:http://tinyurl.com/y8vmrwzn ES:http://tinyurl.com/ycy5webm
1414,Nike Air Jordan 1 Mid Gym Red White Size: US 10½ ETA: 7 Days Full Payment 3.650 (exclude shipping) https://www.instagram.com/p/Bs0uDuIggGiIiSsviPAilz7VGG6VcGVQgnfTxc0/?utm_source=ig_twitter_share&amp;igshid=10q45yt1vsnc0
1415,New Releases for 01/19/19 Nike Air Fear Of God 1 Light Bone Nike Air Fear Of God Shoot Around Light Bone Air Jordan 4 SE Laser Black Gum Nike Blazer Mid 77 Vintage Lucide Green Nike… https://www.instagram.com/p/Bs0Ubw2DfBn/?utm_source=ig_twitter_share&amp;igshid=azny4fh2dxru
1416,Sizes restocked on #Nike US. Air Jordan 1 Mid Pine Green. —&gt; http://bit.ly/2ATNrzu
1417,Check out NIKE AIR JORDAN 1 MID GT SIZE 10C METALLIC GOLD COIN BLACK 644507-905 RETRO NEW https://www.ebay.com/ulk/itm/153328629548 @eBay
1418,AD : US RELEASE Big sizes only Air Jordan 1 Mid 'Multicolor' via Nike US =&gt;http://bit.ly/2FD0nNo
1419,Nike Air Jordan 1 Mid Alternate Think 16!! #wdywt #todayskicks #kicksoftheday #todaysjs #nicekicks #sneakerhead #kicks #fresh #swag #nike #yeezy #yeezy2 #jordans #jordan #sexy #amazing… https://www.instagram.com/p/BsyNmGMnjXD/?utm_source=ig_twitter_share&amp;igshid=y5isa87mq17i
1420,Nike Air Jordan 1 Mid Team Orange!! #wdywt #todayskicks #kicksoftheday #todaysjs #nicekicks #sneakerhead #kicks #fresh #swag #nike #yeezy #yeezy2 #jordans #jordan #sexy #amazing… https://www.instagram.com/p/BsyNgyZHwj6/?utm_source=ig_twitter_share&amp;igshid=di3abjh9vf7b
1421,Air Jordan 1 Mid Colorful #shoes #sneakerheads #sneaker #kicks #スニーカー #スニーカー好き #靴 #キックス #nike #ナイキ #jordan #ジョーダン http://bit.ly/2QWjnZh
1422,Air Jordan 1 Mid Colorful #shoes #sneakerheads #sneaker #kicks #スニーカー #スニーカー好き #靴 #キックス #nike #ナイキ #jordan #ジョーダン http://bit.ly/2QYjJi2
1423,Sizes selling out on #Nike US. Air Jordan 1 Mid Multicolor. —&gt; http://bit.ly/2FGTKKc
1424,"NEW ON EBAY US! Nike Air Jordan 1 Mid ""Tuxedo"" White Black Authentic SIZE 12 https://ebay.to/2TQexP4"
1425,FULL RESTOCK of the GS Air Jordan 1 Mid 'Black/White/Infrared 23' on Nike EU FR:http://tinyurl.com/ydcksxpv UK:http://tinyurl.com/y7dptf44 DE:http://tinyurl.com/yb569lgt NL:http://tinyurl.com/y7prk5ev IT:http://tinyurl.com/y8vmrwzn ES:http://tinyurl.com/ycy5webm
1426,Nike Air Jordan 1 Mid SE Pine Green Size: US 7 - US 13 @2.150 (exclude shipping) https://www.instagram.com/p/BsuuG2iAVHiA2H1BKmweMgijB63t28YNTQVUrA0/?utm_source=ig_twitter_share&amp;igshid=169s9sp6f8kyy
1427,Nike Air Jordan 1 Mid SE Team Orange Size: US 7 - US 13 @2.150 (exclude shipping) https://www.instagram.com/p/Bsut-TRA1PBQsQpUqrrnph9_7sXi6AK_UFCXSA0/?utm_source=ig_twitter_share&amp;igshid=1b3eouba88qs8
1428,Air Jordan 1 Mid 'Black/Gym Red' Big sizes available again on Nike EU FR:http://tinyurl.com/y9cpnknb UK:http://tinyurl.com/ybduyhqp DE:http://tinyurl.com/ydxe7lw4 NL:http://tinyurl.com/ya33brne ES:http://tinyurl.com/yc99brl2 IT:http://tinyurl.com/ycay3r8u
1429,Ad:🚦Available NOW🚦Air Jordan 1 Mid Multicolor Via #Nike : Direct Link: http://bit.ly/2Hcou82 #jordan1 #airjordan #airjodan1 #SneakerScouts #sneakerhead
1430,Nike’s outfitting the Air Jordan 1 Mid with some vibrant color blocking for those minis who love to be bold! Tag a friend who needs to have these! Hit the link in bio to purchase. #minilicious http://dlvr.it/Qwr8yT
1431,🌲 Pine Green Air Jordan 1 Mid! #styledbyhibbett #Jordan #AJ1Mid #kicks #sneakers #michaeljordan #nike 
1432,LIVE via Nike US Air Jordan 1 Mid ‘Multicolor’ =&gt; http://bit.ly/2FBfbfo
1433,LIVE via Nike US Air Jordan 1 Mid ‘Multicolor’ =&gt; https://bit.ly/2FuE51b
1434,"RT @SneakerNews: Air Jordan 1 Mid ""Multi-color"" just dropped on Nike https://snkrne.ws/2Btqz9J"
1435,"Air Jordan 1 Mid ""Multi-color"" just dropped on Nike https://snkrne.ws/2Btqz9J"
1436,Now available on #Nike US. Air Jordan 1 Mid Multicolor. —&gt; http://bit.ly/2TOXpZW
1437,AD : US RELEASE The Wmns Air Jordan 1 Mid 'Black/Hot Punch/White/Volt' is now live via Nike US =&gt;http://bit.ly/2DbAfHK
1438,"LIVE via Nike US Air Jordan 1 Mid ""Multicolor"" http://bit.ly/2DfMvat"
1439,AD : The new Air Jordan 1 Mid 'Multicolor' is now live via Nike US =&gt;http://bit.ly/2FD0nNo
1440,Ad: LIVE via Nike US Air Jordan 1 Mid Multicolor =&gt; http://bit.ly/2FDhZsz =&gt; http://bit.ly/2FDhZsz =&gt; http://bit.ly/2FDhZsz
1441,Nike Air Jordan 1 Mid “Reverse Banned” Size: 41 - 46 ETA: 2 - 4 Weeks Full Payment 4.965 (exclude shipping) https://www.instagram.com/p/BsstLnuAlvlneedXZAChoZ2i0TbFYodPOZtuMg0/?utm_source=ig_twitter_share&amp;igshid=14mnqem30s8xw
1442,Check out NIKE AIR JORDAN 1 MID MENS SHOES SIZE 7 BLACK/DARK CONCORD WHITE 554724-051 NEW https://ebay.us/uDujRm via @eBay
1443,"Nike Air Jordan 1 Retro Mid SE 'Light Bone' 852542-002 Shoes USD82, Free shipping #nike #nikeoffwhite #nikeshoes #nikesneakers #nikeairmax1 #nikevapormax #nikesb https://www.ilifeshoes.com/nike-air-jordan-1-retro-mid-se-light-bone-852542-002-shoes-p1766794.html#.XD6joFI2hDk.twitter"
1444,Check out Nike Air Jordan 1 Mid Shoes Mens Black Athletic Basketball 554724-021 Size 18 https://www.ebay.com/ulk/itm/323608984552 @eBay
1445,"{#TheZhirtพรีออเดอร์} Hot❗️ Nike Air Jordan 1 Mid SE Size 10.5-18 us men Price 6,590.- Free Shipping Deposit 3,500.- หรือแต่ Big Size ใครเท้าใหญ่ได้เปรียบสุดๆไปเลยค่า Order &gt;&gt; Line http://goo.gl/SpdCQP #nikethailand #nike #nikeairmax #nikeairjordan"
1446,"Air Jordan 1 Mid SE ""Pine Green"" available with free shipping Click to order direct from Nike -&gt; https://bit.ly/2QQvFCj ad"
1447,"Air Jordan 1 Mid SE ""Shattered Backboard"" available with free shipping Click to order direct from Nike -&gt; https://bit.ly/2DcvL3I ad"
1448,AD: The Air Jordan 1 Mid dropped in 3 colorways on Nike US =&gt; http://bit.ly/2QUsauY
1449,Nike Air Jordan 1 Mid Olive Canvas Black Size: 39 - 46 ETA: 2 - 4 Weeks Full Payment 4.950 (exclude shipping) https://www.instagram.com/p/BsqZHWjADtK9g1J625MDZjEtw-VRg8iAjKemgU0/?utm_source=ig_twitter_share&amp;igshid=178jwo9enl4bl
1450,Nike Air Jordan 1 Mid Obsidian White Black Size: 39 - 46 ETA: 2 - 4 Weeks Full Payment 4.985 (exclude shipping) https://www.instagram.com/p/BsqYbirAs5mV_l0fxZB04JwtG2DaMl9P3dbUZQ0/?utm_source=ig_twitter_share&amp;igshid=7w4c1jk1ab7q
1451,Sizes 9.5-18 via Nike US Air Jordan 1 Mid SE 'Pine Green' =&gt; http://bit.ly/2HcG246
1452,Ad: Now available via Nike US Wmns Air Jordan 1 MId =&gt; http://bit.ly/2TKzBq4
1453,"Restock via Nike US Air Jordan 1 Mid ""Deep Royal"" http://bit.ly/2T4frqS"
1454,"Restock via Nike US Air Jordan 1 Mid ""Pine Green"" http://bit.ly/2GCnR7k"
1455,"Restock via Nike US Air Jordan 1 Mid ""Top 3"" http://bit.ly/2TtKlJy"
1456,Check out Nike Air Jordan 1 Black Size 12 US Mens Athletic Shoes Casual Sneakers Mid Tops #Nike https://ebay.us/sh5dxW via @eBay
1457,Check out Nike Air Jordan 1 Retro Mid 'Reserve New Love' 554724 071 Size 7.5 BRAND NEW #Jordan https://ebay.us/Nl01p3 via @eBay
1458,New Men's Nike Air Jordan 1 Mid SE Team Pine Green/Black-Sail 852542-301 http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338247320&amp;item=401685796198&amp;vectorid=229466&amp;lgeo=1
1459,Check out NIKE AIR JORDAN 1 MID MENS SHOES SIZE 7 BLACK/DARK CONCORD WHITE 554724-051 NEW https://ebay.us/uDujRm via @eBay
1460,Check out Nike Air Jordan 1 Mid Shoes Mens Black Athletic Basketball 554724-021 Size 18 https://www.ebay.com/ulk/itm/323608984552 @eBay
1461,"All releasing tomorrow ‼️🤙🏽 What are y'all copping?? 📷: @kicksonfire 🕒: Tuesday 15th January 2019 👟: Nike SB Dunk Low Panda Pigeon ($100), Nike Air Jordan 1 Mid Equality ($110), Nike Air Jordan 33 University Red ($175) #sneakerhead #nike #jordan #sneakercollect"
1462,We’ve got a wonderful outfit for the new Air Force 1 Mid Utility that includes Jordan Craig Jeans and a versatile Nike Reversible Jacket 👀 #Nike #JordanCraigDenim https://www.instagram.com/p/Bsl9OAPF5wX/?utm_source=ig_twitter_share&amp;igshid=b45xj61xsvzx
1463,Check out NIKE AIR JORDAN 1 MID MENS SHOES SIZE 7 BLACK/DARK CONCORD WHITE 554724-051 NEW https://ebay.us/uDujRm via @eBay
1464,NEW ON EBAY US! Nike Air Jordan 1 Mid Triple Black #554724-011 used condition Size 11 https://ebay.to/2QO329a
1465,Check out NIKE AIR JORDAN 1 MID MENS SHOES SIZE 7 BLACK/DARK CONCORD WHITE 554724-051 NEW https://www.ebay.com/ulk/itm/163482815297 @eBay
1466,R u getting back Air Jordan's 1 Mid Retro All Black &amp; white nike swoosh? @FinishLineHelp
1467,Check out Nike Air Jordan 1 Mid Shoes Mens Black Athletic Basketball 554724-021 Size 18 https://www.ebay.com/ulk/itm/323608984552 @eBay
